ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
2410619,freeform,/m/03w7y7,1,0.156,0.93,0.20266666666666666,0.9946666666666668,0,0,0,0,0
2410617,freeform,/m/06rrc,1,0.4909638554216868,0.6596385542168675,0.29600000000000004,0.384,0,0,0,0,0
2410615,freeform,/m/06rrc,1,0.645,0.7,0.8733333333333333,0.9533333333333334,0,0,0,0,0
2410607,freeform,/m/03p1r4,1,0.516,0.7040000000000001,0.6426666666666667,0.7893333333333333,0,0,0,0,0
2410600,freeform,/m/01qkg,1,0.166,0.79,0.26666666666666666,0.7253333333333334,0,0,0,0,0
2410595,freeform,/m/06rrc,1,0.298,0.368,0.7910447761194029,0.8567164179104477,0,0,0,0,0
2410594,freeform,/m/06q74,1,0.934,0.9640000000000001,0.5721925133689839,0.5855614973262032,0,0,0,0,0
2410594,freeform,/m/06q74,1,0.392,0.45799999999999996,0.5962566844919787,0.6122994652406417,0,0,0,0,0
2410594,freeform,/m/06q74,1,0.196,0.24600000000000002,0.6016042780748663,0.6149732620320856,0,0,0,0,0
2410592,freeform,/m/0f2b9,1,0.488,0.524,0.904,0.9840000000000001,0,0,0,0,0
2410592,freeform,/m/0f2b9,1,0.3,0.33,0.8453333333333334,0.888,0,0,0,0,0
2410588,freeform,/m/06rrc,1,0.18434343434343434,0.2348484848484849,0.248,0.27,0,0,0,0,0
2410588,freeform,/m/06rrc,1,0.4116161616161616,0.4696969696969697,0.836,0.858,0,0,0,0,0
2410588,freeform,/m/06rrc,1,0.25,0.297979797979798,0.746,0.7759999999999999,0,0,0,0,0
2410587,freeform,/m/06rrc,1,0.228,0.32,0.6024590163934426,0.6844262295081968,0,0,0,0,0
2410583,freeform,/m/02wbm,1,0.008,0.992,0.16399999999999998,0.996,0,0,0,0,0
2410579,freeform,/m/06rrc,1,0.34234234234234234,0.4654654654654655,0.758,0.826,0,0,0,0,0
2410579,freeform,/m/06rrc,1,0.2882882882882883,0.3783783783783784,0.754,0.8140000000000001,0,0,0,0,0
2410578,freeform,/m/02qd_7,1,0.48,0.696,0.214,0.92,0,0,0,0,0
2410566,freeform,/m/02wbm,1,0.21600000000000003,0.528,0.3893333333333333,0.6933333333333334,0,0,0,0,0
2410566,freeform,/m/02wbm,1,0.204,0.28800000000000003,0.04533333333333334,0.07200000000000001,0,0,0,0,0
2410566,freeform,/m/02wbm,1,0.114,0.862,0.192,0.816,0,0,0,0,0
2410554,freeform,/m/02wbm,1,0.28,0.6779999999999999,0.39304812834224606,0.8796791443850267,0,0,0,0,0
2410555,freeform,/m/06q74,1,0.75,0.85,0.5081206496519721,0.5498839907192575,0,0,0,0,0
2410549,freeform,/m/0ytgt,1,0.032,0.882,0.21621621621621626,0.957957957957958,0,0,0,0,0
2410547,freeform,/m/04jph85,1,0.7790697674418605,0.8062015503875969,0.72,0.728,0,0,0,0,0
2410545,freeform,/m/0d4wf,1,0.0,0.992,0.008,0.9946666666666668,0,0,0,0,0
2410543,freeform,/m/0dmq2,1,0.348,0.46,0.5920000000000001,0.9013333333333332,0,0,0,0,0
2410536,freeform,/m/02h664g,1,0.168,0.564,0.07807807807807808,0.8798798798798799,0,0,0,0,0
2410536,freeform,/m/0ytgt,1,0.168,0.294,0.0,0.4534534534534535,0,0,0,0,0
2410535,freeform,/m/02qd_7,1,0.10933333333333334,0.784,0.057999999999999996,0.938,0,0,0,0,0
2410524,freeform,/m/02553v,1,0.21122994652406415,0.6229946524064172,0.40399999999999997,0.628,0,0,0,0,0
2410523,freeform,/m/06q74,1,0.12,0.434,0.3873417721518987,0.7746835443037975,0,0,0,0,0
2410522,freeform,/m/02wbm,1,0.1176470588235294,0.6149732620320856,0.612,0.858,0,0,0,0,0
2410510,freeform,/m/04hyxm,1,0.006,0.998,0.4264264264264264,0.996996996996997,0,0,0,0,0
2410510,freeform,/m/09j2d,1,0.444,0.47600000000000003,0.3723723723723724,0.4594594594594595,0,0,0,0,0
2410503,freeform,/m/071k0,1,0.0,0.9969879518072288,0.17800000000000002,0.9940000000000001,0,0,0,0,0
2410497,freeform,/m/06rrc,1,0.256,0.312,0.6456456456456456,0.6996996996996997,0,0,0,0,0
2410497,freeform,/m/06rrc,1,0.318,0.386,0.6876876876876877,0.7357357357357357,0,0,0,0,0
2410490,freeform,/m/02h664g,1,0.496,0.568,0.14933333333333335,0.36,0,0,0,0,0
2410490,freeform,/m/02h664g,1,0.75,0.848,0.13333333333333333,0.3253333333333333,0,0,0,0,0
2410490,freeform,/m/02h664g,1,0.214,0.298,0.10133333333333333,0.3973333333333333,0,0,0,0,0
2410490,freeform,/m/02h664g,1,0.39799999999999996,0.48,0.14666666666666667,0.38133333333333336,0,0,0,0,0
2410490,freeform,/m/02h664g,1,0.556,0.6459999999999999,0.14133333333333334,0.3653333333333333,0,0,0,0,0
2410490,freeform,/m/02h664g,1,0.6920000000000001,0.78,0.12266666666666665,0.3386666666666667,0,0,0,0,0
2410486,freeform,/m/0d4wf,1,0.01,0.58,0.013333333333333334,0.7973333333333333,0,0,0,0,0
2410487,freeform,/m/04jph85,1,0.06006006006006006,0.4654654654654655,0.284,0.688,0,0,0,0,0
2410478,freeform,/m/06q74,1,0.7979999999999999,0.996,0.3543543543543544,0.4444444444444444,0,0,0,0,0
2410478,freeform,/m/06q74,1,0.032,0.754,0.23123123123123124,0.44144144144144143,0,0,0,0,0
2410474,freeform,/m/06rrc,1,0.4533333333333333,0.512,0.86,0.902,0,0,0,0,0
2410474,freeform,/m/06rrc,1,0.43200000000000005,0.5306666666666666,0.836,0.888,0,0,0,0,0
2410473,freeform,/m/06rrc,1,0.17417417417417416,0.3783783783783784,0.6759999999999999,0.754,0,0,0,0,0
2410470,freeform,/m/02wbm,1,0.024,0.596,0.2853333333333333,0.9413333333333334,0,0,0,0,0
2410469,freeform,/m/06rrc,1,0.772,0.81,0.8034682080924855,0.838150289017341,0,0,0,0,0
2410461,freeform,/m/06rrc,1,0.038,0.124,0.7947214076246334,0.8885630498533724,0,0,0,0,0
2410459,freeform,/m/06rrc,1,0.6313993174061433,0.8737201365187713,0.78,0.872,0,0,0,0,0
2410459,freeform,/m/06rrc,1,0.8088737201365188,0.9283276450511946,0.7879999999999999,0.89,0,0,0,0,0
2410459,freeform,/m/013_1c,1,0.0034129692832764505,0.3583617747440273,0.812,0.9940000000000001,0,0,0,0,0
2410459,freeform,/m/013_1c,1,0.07508532423208192,0.955631399317406,0.04,0.998,0,0,0,0,0
2410459,freeform,/m/013_1c,1,0.4573378839590443,0.9931740614334472,0.66,0.9079999999999999,0,0,0,0,0
2410459,freeform,/m/013_1c,1,0.7133105802047781,0.9795221843003412,0.0,0.6759999999999999,0,0,0,0,0
2410460,freeform,/m/04jph85,1,0.6534954407294833,0.9908814589665652,0.0,0.156,0,0,0,0,0
2410451,freeform,/m/02wbm,1,0.02666666666666667,0.9146666666666666,0.242,0.772,0,0,0,0,0
2410450,freeform,/m/06rrc,1,0.2822822822822823,0.3963963963963964,0.746,0.792,0,0,0,0,0
2410446,freeform,/m/04fdw,1,0.26,0.996,0.42777777777777776,0.6166666666666667,0,0,0,0,0
2410446,freeform,/m/04fdw,1,0.624,0.996,0.37222222222222223,0.4916666666666666,0,0,0,0,0
2410446,freeform,/m/04fdw,1,0.426,0.654,0.4194444444444445,0.4611111111111112,0,0,0,0,0
2410436,freeform,/m/0hz4q,1,0.212,0.7959999999999999,0.2773333333333333,0.8293333333333334,0,0,0,0,0
2410432,freeform,/m/028c_8,1,0.396,0.556,0.648,0.9946666666666668,0,0,0,0,0
2410432,freeform,/m/06rrc,1,0.45399999999999996,0.51,0.6026666666666667,0.6559999999999999,0,0,0,0,0
2410430,freeform,/m/0d4wf,1,0.0,0.9973333333333332,0.0,0.9940000000000001,0,0,0,0,0
2410429,freeform,/m/01l0mw,1,0.0,0.552,0.4264339152119701,0.9975062344139652,0,0,0,0,0
2410429,freeform,/m/06rrc,1,0.52,0.598,0.770573566084788,0.8403990024937655,0,0,0,0,0
2410429,freeform,/m/06rrc,1,0.23199999999999998,0.29,0.7231920199501247,0.8553615960099751,0,0,0,0,0
2410424,freeform,/m/02wbm,1,0.37200000000000005,0.43200000000000005,0.132,0.166,0,0,0,0,0
2410417,freeform,/m/028c_8,1,0.146,0.35200000000000004,0.4609665427509294,0.8401486988847584,0,0,0,0,0
2410416,freeform,/m/033qwb,1,0.08199999999999999,0.45799999999999996,0.20597014925373133,0.8388059701492537,0,0,0,0,0
2410405,freeform,/m/0ytgt,1,0.20658682634730535,0.5988023952095808,0.494,0.972,0,0,0,0,0
2410399,freeform,/m/028c_8,1,0.6779999999999999,0.8440000000000001,0.4324324324324325,0.7897897897897898,0,0,0,0,0
2410392,freeform,/m/06rrc,1,0.762,0.8959999999999999,0.6578171091445427,0.7876106194690266,0,0,0,0,0
2410385,freeform,/m/02553v,1,0.41711229946524064,0.9946524064171124,0.46,0.972,0,0,0,0,0
2410380,freeform,/m/01r9wv,1,0.35200000000000004,0.638,0.4924924924924925,0.8258258258258259,0,0,0,0,0
2410380,freeform,/m/01r9wv,1,0.496,0.7120000000000001,0.44144144144144143,0.7507507507507507,0,0,0,0,0
2410379,freeform,/m/06rrc,1,0.136,0.20600000000000002,0.6426666666666667,0.6853333333333333,0,0,0,0,0
2410379,freeform,/m/06rrc,1,0.342,0.442,0.8106666666666666,0.8773333333333333,0,0,0,0,0
2410379,freeform,/m/06rrc,1,0.44799999999999995,0.57,0.9306666666666666,0.9946666666666668,0,0,0,0,0
2410379,freeform,/m/06rrc,1,0.568,0.63,0.7786666666666666,0.8853333333333333,0,0,0,0,0
2410379,freeform,/m/06rrc,1,0.0,0.027999999999999997,0.856,0.9253333333333332,0,0,0,0,0
2410379,freeform,/m/06rrc,1,0.098,0.19399999999999998,0.7786666666666666,0.8586666666666667,0,0,0,0,0
2410379,freeform,/m/06rrc,1,0.478,0.578,0.9226666666666666,0.9946666666666668,0,0,0,0,0
2410374,freeform,/m/06rrc,1,0.3682634730538922,0.4850299401197605,0.6559999999999999,0.7040000000000001,0,0,0,0,0
2410374,freeform,/m/06rrc,1,0.12275449101796408,0.2005988023952096,0.644,0.7,0,0,0,0,0
2410370,freeform,/m/02h664g,1,0.344,0.546,0.3063063063063063,0.7657657657657657,0,0,0,0,0
2410370,freeform,/m/028c_8,1,0.5479999999999999,0.74,0.3993993993993994,0.7327327327327328,0,0,0,0,0
2410370,freeform,/m/028c_8,1,0.004,0.998,0.36936936936936937,0.990990990990991,0,0,0,0,0
2410368,freeform,/m/0hz4q,1,0.106,0.82,0.09333333333333334,0.9066666666666666,0,0,0,0,0
2410368,freeform,/m/06ht1,1,0.004,0.9940000000000001,0.005333333333333333,0.9946666666666668,0,0,0,0,0
2410362,freeform,/m/06rrc,1,0.45399999999999996,0.5660000000000001,0.8773333333333333,0.9973333333333332,0,0,0,0,0
2410362,freeform,/m/06rrc,1,0.08800000000000001,0.16399999999999998,0.7946666666666666,0.968,0,0,0,0,0
2410359,freeform,/m/04hyxm,1,0.0,0.996,0.0026666666666666666,0.992,0,0,0,0,0
2410357,freeform,/m/09j2d,1,0.8640000000000001,0.9946666666666668,0.73,0.882,0,0,0,0,0
2410356,freeform,/m/09j2d,1,0.488,0.9093333333333332,0.05,0.212,0,0,0,0,0
2410353,freeform,/m/02ws6z,1,0.11199999999999999,0.46399999999999997,0.0,0.34394904458598724,0,0,0,0,0
2410353,freeform,/m/06ht1,1,0.006,0.996,0.006369426751592357,0.9808917197452228,0,0,0,0,0
2410349,freeform,/m/06rrc,1,0.8240000000000001,0.86,0.528,0.5920000000000001,0,0,0,0,0
2410344,freeform,/m/033qwb,1,0.10400000000000001,0.4026666666666667,0.618,0.9940000000000001,0,0,0,0,0
2410341,freeform,/m/02wbm,1,0.138,0.848,0.060317460317460325,0.8095238095238095,0,0,0,0,0
2410339,freeform,/m/02qd_7,1,0.63,0.73,0.14400000000000002,0.424,0,0,0,0,0
2410329,freeform,/m/06ht1,1,0.0,0.996996996996997,0.0,0.9940000000000001,0,0,0,0,0
2410328,freeform,/m/02wbm,1,0.622,0.898,0.08266666666666668,0.33066666666666666,0,0,0,0,0
2410328,freeform,/m/02wbm,1,0.326,0.46399999999999997,0.2453333333333333,0.38133333333333336,0,0,0,0,0
2410328,freeform,/m/02wbm,1,0.142,0.488,0.17066666666666666,0.7493333333333333,0,0,0,0,0
2410305,freeform,/m/06ht1,1,0.0026666666666666666,0.9946666666666668,0.006,0.988,0,0,0,0,0
2410300,freeform,/m/0dpm1v,1,0.8227272727272728,0.9568181818181818,0.72,0.8320000000000001,0,0,0,0,0
2410301,freeform,/m/02wbm,1,0.392,0.574,0.6293333333333333,0.7386666666666667,0,0,0,0,0
2410298,freeform,/m/02wbm,1,0.408,0.52,0.256,0.39466666666666667,0,0,0,0,0
2410298,freeform,/m/02wbm,1,0.18,0.662,0.25866666666666666,0.7786666666666666,0,0,0,0,0
2410294,freeform,/m/0d4wf,1,0.002,0.99,0.008,0.9866666666666668,0,0,0,0,0
2410291,freeform,/m/02wbm,1,0.616,0.862,0.3633633633633634,0.5825825825825826,0,0,0,0,0
2410288,freeform,/m/04jph85,1,0.48200000000000004,0.568,0.16816816816816818,0.5345345345345346,0,0,0,0,0
2410287,freeform,/m/0dpm1v,1,0.6451612903225806,0.8152492668621701,0.772,0.872,0,0,0,0,0
2410283,freeform,/m/02wbm,1,0.252,0.882,0.10400000000000001,0.8986666666666666,0,0,0,0,0
2410282,freeform,/m/0bs7_0t,1,0.2708333333333333,0.37916666666666665,0.05421686746987952,0.2289156626506024,0,0,0,0,0
2410280,freeform,/m/079dl7,1,0.514,0.568,0.6726726726726727,0.7327327327327328,0,0,0,0,0
2410280,freeform,/m/02wbm,1,0.902,0.996,0.8258258258258259,0.9039039039039038,0,0,0,0,0
2410281,freeform,/m/0d4wf,1,0.005333333333333333,0.9973333333333332,0.004,0.992,0,0,0,0,0
2410278,freeform,/m/02wbm,1,0.498,0.54,0.5146666666666667,0.5493333333333333,0,0,0,0,0
2410277,freeform,/m/013_1c,1,0.5,0.5539999999999999,0.26666666666666666,0.33066666666666666,0,0,0,0,0
2410277,freeform,/m/013_1c,1,0.08,0.152,0.26666666666666666,0.368,0,0,0,0,0
2410277,freeform,/m/013_1c,1,0.302,0.41,0.0,0.17333333333333334,0,0,0,0,0
2410277,freeform,/m/013_1c,1,0.282,0.36,0.2613333333333333,0.336,0,0,0,0,0
2410267,freeform,/m/02wbm,1,0.7253333333333334,0.8133333333333334,0.736,0.804,0,0,0,0,0
2410260,freeform,/m/028c_8,1,0.49,0.614,0.2906666666666667,0.5333333333333333,0,0,0,0,0
2410257,freeform,/m/06rrc,1,0.2671957671957672,0.34656084656084657,0.39799999999999996,0.428,0,0,0,0,0
2410257,freeform,/m/06rrc,1,0.10317460317460317,0.17989417989417988,0.37200000000000005,0.402,0,0,0,0,0
2410255,freeform,/m/06rrc,1,0.2669039145907473,0.3914590747330961,0.904,0.996,0,0,0,0,0
2410252,freeform,/m/02wbm,1,0.41200000000000003,0.61,0.7468354430379747,0.9620253164556962,0,0,0,0,0
2410252,freeform,/m/02wbm,1,0.158,0.34600000000000003,0.7310126582278481,0.9050632911392406,0,0,0,0,0
2410251,freeform,/m/01qkg,1,0.5920000000000001,0.866,0.17391304347826084,0.9906832298136646,0,0,0,0,0
2410250,freeform,/m/06f41,1,0.11599999999999999,0.292,0.57,0.6459999999999999,0,0,0,0,0
2410245,freeform,/m/0d4wf,1,0.0,0.993993993993994,0.0,0.996,0,0,0,0,0
2410239,freeform,/m/0hz4q,1,0.0,0.996,0.0,0.996875,0,0,0,0,0
2410238,freeform,/m/04hyxm,1,0.0,0.998,0.0026666666666666666,0.9973333333333332,0,0,0,0,0
2410237,freeform,/m/06rrc,1,0.696,0.738,0.7075,0.7925,0,0,0,0,0
2410237,freeform,/m/06rrc,1,0.4,0.47200000000000003,0.755,0.7875,0,0,0,0,0
2410235,freeform,/m/0ytgt,1,0.7659999999999999,0.8059999999999999,0.5825825825825826,0.7327327327327328,0,0,0,0,0
2410235,freeform,/m/0ytgt,1,0.156,0.292,0.7177177177177178,0.945945945945946,0,0,0,0,0
2410220,freeform,/m/06ht1,1,0.012,0.992,0.006024096385542169,0.891566265060241,0,0,0,0,0
2410215,freeform,/m/09j2d,1,0.24,0.36200000000000004,0.5466666666666666,0.6826666666666666,0,0,0,0,0
2410212,freeform,/m/02wbm,1,0.51,0.6759999999999999,0.5945945945945946,0.8288288288288288,0,0,0,0,0
2410210,freeform,/m/06ht1,1,0.0,0.982,0.0,0.9763157894736842,0,0,0,0,0
2410209,freeform,/m/01qkg,1,0.354,0.508,0.456,0.5946666666666667,0,0,0,0,0
2410207,freeform,/m/02wbm,1,0.0,0.9973821989528796,0.006,0.998,0,0,0,0,0
2410200,freeform,/m/02_58j,1,0.0,0.9940000000000001,0.006024096385542169,0.9849397590361446,0,0,0,0,0
2410198,freeform,/m/06rrc,1,0.20800000000000002,0.44,0.26426426426426425,0.4654654654654655,0,0,0,0,0
2410195,freeform,/m/021mp2,1,0.826,0.998,0.2072072072072072,0.6036036036036037,0,0,0,0,0
2410194,freeform,/m/09j2d,1,0.6459999999999999,0.7559999999999999,0.4909638554216868,0.7951807228915663,0,0,0,0,0
2410194,freeform,/m/09j2d,1,0.37200000000000005,0.486,0.4698795180722892,0.8042168674698795,0,0,0,0,0
2410194,freeform,/m/09j2d,1,0.47200000000000003,0.58,0.4728915662650602,0.7981927710843374,0,0,0,0,0
2410189,freeform,/m/0d4wf,1,0.002,0.998,0.0026666666666666666,0.9946666666666668,0,0,0,0,0
2410190,freeform,/m/08hhz2,1,0.02,0.624,0.3027210884353741,0.7619047619047619,0,0,0,0,0
2410186,freeform,/m/02wbm,1,0.24,0.6586666666666666,0.07,0.214,0,0,0,0,0
2410186,freeform,/m/02wbm,1,0.016,0.30666666666666664,0.126,0.312,0,0,0,0,0
2410186,freeform,/m/0mjqn,1,0.2453333333333333,0.9973333333333332,0.504,0.9940000000000001,0,0,0,0,0
2410179,freeform,/m/06rrc,1,0.002,0.048,0.4364406779661017,0.4978813559322034,0,0,0,0,0
2410179,freeform,/m/06rrc,1,0.426,0.574,0.9300847457627118,0.9957627118644068,0,0,0,0,0
2410174,freeform,/m/06q74,1,0.6459999999999999,0.996,0.015706806282722512,0.5,0,0,0,0,0
2410171,freeform,/m/03dg8j,1,0.366,0.76,0.43200000000000005,0.5653333333333334,0,0,0,0,0
2410162,freeform,/m/0d4wf,1,0.0,0.26,0.032,0.408,0,0,0,0,0
2410157,freeform,/m/06rrc,1,0.09799554565701557,0.16481069042316254,0.5561097256857855,0.6134663341645885,0,0,0,0,0
2410157,freeform,/m/06rrc,1,0.23608017817371935,0.2694877505567929,0.5586034912718204,0.5860349127182045,0,0,0,0,0
2410139,freeform,/m/06ht1,1,0.0030120481927710845,0.993975903614458,0.0,0.996,0,0,0,0,0
2410122,freeform,/m/01xmqj,1,0.344,0.69,0.584,0.852,0,0,0,0,0
2410122,freeform,/m/08hhz2,1,0.344,0.69,0.58,0.852,0,0,0,0,0
2410116,freeform,/m/02qd_7,1,0.244,0.364,0.638,0.8959999999999999,0,0,0,0,0
2410115,freeform,/m/06rrc,1,0.522,0.61,0.47,0.512,0,0,0,0,0
2410113,freeform,/m/0d4wf,1,0.0,0.996996996996997,0.0,1.0,0,0,0,0,0
2410105,freeform,/m/0d4wf,1,0.002,0.996,0.0030120481927710845,0.993975903614458,0,0,0,0,0
2410103,freeform,/m/02wbm,1,0.42733188720173537,0.6073752711496746,0.516,0.638,0,0,0,0,0
2410101,freeform,/m/06ht1,1,0.002,0.996,0.009009009009009007,0.993993993993994,0,0,0,0,0
2410097,freeform,/m/02_58j,1,0.004,0.996,0.012012012012012012,0.993993993993994,0,0,0,0,0
2410094,freeform,/m/09j2d,1,0.74,0.818,0.5940298507462687,0.6656716417910448,0,0,0,0,0
2410094,freeform,/m/03w7y7,1,0.608,0.8140000000000001,0.17313432835820894,0.6268656716417911,0,0,0,0,0
2410091,freeform,/m/0d4wf,1,0.0,0.998,0.0,0.9973333333333332,0,0,0,0,0
2410086,freeform,/m/09j2d,1,0.442,0.49200000000000005,0.3973333333333333,0.48,0,0,0,0,0
2410079,freeform,/m/06rrc,1,0.5013333333333333,0.648,0.812,0.8640000000000001,0,0,0,0,0
2410079,freeform,/m/06rrc,1,0.36,0.488,0.78,0.87,0,0,0,0,0
2410078,freeform,/m/028c_8,1,0.40399999999999997,0.446,0.6026666666666667,0.68,0,0,0,0,0
2410066,freeform,/m/019fyk,1,0.696,0.8059999999999999,0.5173333333333333,0.568,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.562,0.71,0.3213213213213213,0.4504504504504505,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.28,0.43799999999999994,0.2582582582582583,0.4114114114114114,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.5820000000000001,0.69,0.23123123123123124,0.32432432432432434,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.862,0.99,0.22822822822822825,0.3393393393393393,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.018000000000000002,0.11199999999999999,0.2612612612612613,0.4564564564564565,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.456,0.546,0.2732732732732733,0.40540540540540543,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.43,0.52,0.2042042042042042,0.2882882882882883,0,0,0,0,0
2410064,freeform,/m/08hhz2,1,0.27399999999999997,0.526,0.5315315315315315,0.927927927927928,0,0,0,0,0
2410059,freeform,/m/06ht1,1,0.03,0.976,0.04213483146067416,0.8314606741573034,0,0,0,0,0
2410058,freeform,/m/04jph85,1,0.10240963855421686,0.12951807228915665,0.634,0.6579999999999999,0,0,0,0,0
2410057,freeform,/m/08hhz2,1,0.414,0.474,0.488,0.5306666666666666,0,0,0,0,0
2410057,freeform,/m/08hhz2,1,0.0,0.034,0.496,0.5333333333333333,0,0,0,0,0
2410057,freeform,/m/08hhz2,1,0.154,0.196,0.5173333333333333,0.5653333333333334,0,0,0,0,0
2410057,freeform,/m/08hhz2,1,0.532,0.602,0.536,0.5946666666666667,0,0,0,0,0
2410052,freeform,/m/0ytgt,1,0.7959999999999999,0.88,0.122,0.594,0,0,0,0,0
2410052,freeform,/m/0ytgt,1,0.16399999999999998,0.33399999999999996,0.158,0.59,0,0,0,0,0
2410052,freeform,/m/0ytgt,1,0.382,0.836,0.166,0.882,0,0,0,0,0
2410052,freeform,/m/0ytgt,1,0.326,0.444,0.152,0.594,0,0,0,0,0
2410052,freeform,/m/06rrc,1,0.76,0.8320000000000001,0.754,0.8759999999999999,0,0,0,0,0
2410052,freeform,/m/06rrc,1,0.374,0.47,0.8,0.888,0,0,0,0,0
2410047,freeform,/m/08hhz2,1,0.1891891891891892,0.6906906906906907,0.40399999999999997,0.978,0,0,0,0,0
2410047,freeform,/m/08hhz2,1,0.6336336336336337,0.8468468468468469,0.138,0.37799999999999995,0,0,0,0,0
2410044,freeform,/m/06q74,1,0.0,0.97,0.09309309309309308,0.993993993993994,0,0,0,0,0
2410043,freeform,/m/02wbm,1,0.62,0.672,0.5435435435435435,0.6036036036036037,0,0,0,0,0
2410043,freeform,/m/0d4wf,1,0.0,0.996,0.0,0.996996996996997,0,0,0,0,0
2410038,freeform,/m/06rrc,1,0.45,0.502,0.5225225225225225,0.5585585585585585,0,0,0,0,0
2410038,freeform,/m/06rrc,1,0.36200000000000004,0.396,0.5405405405405406,0.5945945945945946,0,0,0,0,0
2410022,freeform,/m/06ht1,1,0.008,0.9946666666666668,0.004,0.996,0,0,0,0,0
2410018,freeform,/m/028c_8,1,0.31,0.39399999999999996,0.6053333333333333,0.7759999999999999,0,0,0,0,0
2410013,freeform,/m/03w7y7,1,0.39,0.57,0.5632530120481928,0.7740963855421686,0,0,0,0,0
2410013,freeform,/m/03w7y7,1,0.318,0.368,0.5843373493975904,0.6957831325301205,0,0,0,0,0
2410013,freeform,/m/06ht1,1,0.08199999999999999,0.9840000000000001,0.4156626506024096,0.9728915662650602,0,0,0,0,0
2410012,freeform,/m/06rrc,1,0.046,0.122,0.7365269461077845,0.8353293413173652,0,0,0,0,0
2410012,freeform,/m/06rrc,1,0.23199999999999998,0.318,0.7544910179640718,0.8592814371257484,0,0,0,0,0
2410011,freeform,/m/06ht1,1,0.0026666666666666666,0.992,0.006,0.996,0,0,0,0,0
2410006,freeform,/m/06rrc,1,0.17333333333333334,0.33066666666666666,0.866,0.98,0,0,0,0,0
2410004,freeform,/m/06q74,1,0.82,0.8640000000000001,0.44266666666666665,0.4853333333333333,0,0,0,0,0
2410000,freeform,/m/01hffk,1,0.46399999999999997,0.6859999999999999,0.4323607427055703,0.7718832891246684,0,0,0,0,0
2410000,freeform,/m/0ytgt,1,0.166,0.244,0.5862068965517241,0.8381962864721485,0,0,0,0,0
2409994,freeform,/m/02_58j,1,0.0,0.996,0.0026666666666666666,0.992,0,0,0,0,0
2409977,freeform,/m/01hffk,1,0.38799999999999996,0.9420000000000001,0.08542713567839195,0.9095477386934674,0,0,0,0,0
2409973,freeform,/m/0hz4q,1,0.0,0.996,0.0,0.998,0,0,0,0,0
2409967,freeform,/m/02czv8,1,0.496,0.6559999999999999,0.8293333333333334,0.9386666666666666,0,0,0,0,0
2409967,freeform,/m/0ytgt,1,0.442,0.6579999999999999,0.4666666666666667,0.7653333333333333,0,0,0,0,0
2409967,freeform,/m/0d4wf,1,0.574,0.9940000000000001,0.07200000000000001,0.7786666666666666,0,0,0,0,0
2409965,freeform,/m/06rrc,1,0.504,0.5379999999999999,0.7717717717717718,0.8228228228228228,0,0,0,0,0
2409965,freeform,/m/06rrc,1,0.7979999999999999,0.838,0.9039039039039038,0.945945945945946,0,0,0,0,0
2409965,freeform,/m/06rrc,1,0.562,0.58,0.7507507507507507,0.8018018018018018,0,0,0,0,0
2409965,freeform,/m/06rrc,1,0.73,0.772,0.8378378378378378,0.8768768768768769,0,0,0,0,0
2409958,freeform,/m/06rrc,1,0.364,0.39799999999999996,0.7487046632124352,0.7797927461139896,0,0,0,0,0
2409956,freeform,/m/02wbm,1,0.124,0.81,0.2912912912912913,0.7657657657657657,0,0,0,0,0
2409955,freeform,/m/02wbm,1,0.013999999999999999,0.9279999999999999,0.32085561497326204,0.997326203208556,0,0,0,0,0
2409951,freeform,/m/02wbm,1,0.466,0.838,0.08900523560209424,0.274869109947644,0,0,0,0,0
2409950,freeform,/m/06_g7,1,0.314,0.62,0.4126506024096386,0.572289156626506,0,0,0,0,0
2409949,freeform,/m/09j2d,1,0.20600000000000002,0.282,0.26330532212885155,0.5238095238095238,0,0,0,0,0
2409947,freeform,/m/028c_8,1,0.32266666666666666,0.528,0.578,0.8340000000000001,0,0,0,0,0
2409939,freeform,/m/0fp7c,1,0.226,0.534,0.4894894894894895,0.5825825825825826,0,0,0,0,0
2409938,freeform,/m/02wbm,1,0.2373333333333333,0.6,0.622,0.758,0,0,0,0,0
2409936,freeform,/m/09j2d,1,0.5760000000000001,0.684,0.38133333333333336,0.5493333333333333,0,0,0,0,0
2409936,freeform,/m/06ht1,1,0.04,0.9940000000000001,0.15733333333333333,0.9946666666666668,0,0,0,0,0
2409931,freeform,/m/0d4wf,1,0.002,0.986,0.0,0.9973333333333332,0,0,0,0,0
2409929,freeform,/m/06rrc,1,0.46,0.498,0.7120000000000001,0.7573333333333333,0,0,0,0,0
2409929,freeform,/m/06rrc,1,0.498,0.536,0.7173333333333334,0.76,0,0,0,0,0
2409929,freeform,/m/06rrc,1,0.402,0.444,0.7546666666666667,0.7973333333333333,0,0,0,0,0
