ImageID,Source,LabelName,Confidence
41a362d2cf8dd3f8,verification,/m/06c7f7,1
41a467354e774e2b,verification,/m/02wbm,1
41a467354e774e2b,verification,/m/05s2s,0
41a768248d7af0af,verification,/m/09j2d,1
41aa1cd8ef703751,verification,/m/05s2s,1
41afd75ada0a9549,verification,/m/02wbm,1
41afd75ada0a9549,verification,/m/052lwg6,1
41b22d0fc425d148,verification,/m/04rky,1
41b74457569c3d77,verification,/m/01ww8y,1
41b74457569c3d77,verification,/m/0284d,0
41b74457569c3d77,verification,/m/02wbm,1
41b8a1ae8d1571e0,verification,/m/014trl,0
41b8a1ae8d1571e0,verification,/m/0463sg,1
41bb3b3218d6bfbc,verification,/m/04rky,0
41bb3b3218d6bfbc,verification,/m/05s2s,1
41bb3b3218d6bfbc,verification,/m/09j2d,0
41bcd3f02e6fa3e3,verification,/m/0463sg,0
41bcd3f02e6fa3e3,verification,/m/09j2d,1
41bdaba2662e929b,verification,/m/04rky,1
41bece651eeeb9bc,verification,/m/02p0tk3,1
41bece651eeeb9bc,verification,/m/09j2d,1
41bf39cbdf4b0a05,verification,/m/03hlz0c,1
41bf7e02e793f792,verification,/m/02wbm,0
41bf7e02e793f792,verification,/m/05s2s,1
41bfd10ac9171fda,verification,/m/02p0tk3,1
41c598bc7ca842b6,verification,/m/05s2s,1
41c5b38c20434dcc,verification,/m/02p0tk3,1
41c74d4ed45a13a8,verification,/m/02p0tk3,0
41c74d4ed45a13a8,verification,/m/04rky,0
41c7ee95543af458,verification,/m/0463sg,0
41c7ee95543af458,verification,/m/05s2s,0
41c8cb0a958c0110,verification,/m/01ww8y,1
41c8cb0a958c0110,verification,/m/02wbm,1
41ce324072a798bb,verification,/m/09j2d,1
41cef9e45069c77d,verification,/m/05s2s,1
41d3063c4c644039,verification,/m/06c7f7,1
41d3063c4c644039,verification,/m/014trl,0
41d3063c4c644039,verification,/m/02p0tk3,0
41d377c422fd455d,verification,/m/01_bhs,1
41d377c422fd455d,verification,/m/02wbm,1
41de1fb6868246f7,verification,/m/05s2s,1
41decb7bc8a9cdaa,verification,/m/04rky,0
41e14023cab82220,verification,/m/04rky,1
41e2356b97f775c4,verification,/m/09j2d,0
41e2356b97f775c4,verification,/m/02wbm,1
41e2356b97f775c4,verification,/m/05s2s,0
41e72774c53429aa,verification,/m/02p0tk3,0
41eac01bc6b866b7,verification,/m/04rky,0
41ef60f478cc7a3a,verification,/m/04rky,1
41efbb5a529c1f47,verification,/m/05s2s,1
41efbb5a529c1f47,verification,/m/02wbm,1
41f397759e9aa70c,verification,/m/05s2s,1
41f541535d5e80da,verification,/m/02wbm,1
41f541535d5e80da,verification,/m/052lwg6,1
41f666db2257e015,verification,/m/04rky,1
41f6b03d12ba0f84,verification,/m/02p0tk3,1
41f6b03d12ba0f84,verification,/m/02wbm,0
41f6b03d12ba0f84,verification,/m/0463sg,1
41f6b03d12ba0f84,verification,/m/09j2d,1
41f7a081a662e61c,verification,/m/01_bhs,1
41f7a081a662e61c,verification,/m/02wbm,1
41fa820702d35381,crowdsource-verification,/m/02wbm,1
4200cc801a895d73,verification,/m/02wbm,0
4209c3b3444e8033,verification,/m/04rky,0
420a7cf7ef9e83db,verification,/m/02wbm,1
420a7cf7ef9e83db,verification,/m/052lwg6,0
420c7a9a9c04d8ea,verification,/m/05s2s,0
420c7a9a9c04d8ea,verification,/m/02p0tk3,0
420e8d1d3ba81263,verification,/m/02p0tk3,1
4213259084491c4f,verification,/m/09j2d,1
4213259084491c4f,verification,/m/02wbm,0
421434890e4e5a48,verification,/m/05s2s,1
4215559a6707f660,verification,/m/02wbm,0
421a93da4e4152f3,verification,/m/04rky,1
421a93da4e4152f3,verification,/m/09j2d,1
421ce9fde8fd6ca9,verification,/m/02wbm,0
421ce9fde8fd6ca9,verification,/m/05s2s,0
422145ff46ba38e3,verification,/m/05s2s,1
422349f722c065d9,verification,/m/0463sg,0
42247820caaea5ca,verification,/m/04rky,1
4227bf79c7da30af,verification,/m/02p0tk3,1
4227ce565c2d8fb1,verification,/m/02p0tk3,1
4227ce565c2d8fb1,verification,/m/04rky,1
4227ce565c2d8fb1,verification,/m/09j2d,1
42289714a6f6f7ff,verification,/m/09j2d,1
42298c9659ce6603,verification,/m/05s2s,0
422d4210cdcdb6a5,verification,/m/02p0tk3,1
422d4210cdcdb6a5,verification,/m/04rky,0
422d4210cdcdb6a5,verification,/m/05y5lj,1
422d4210cdcdb6a5,verification,/m/09j2d,1
422e96e68436f7e1,verification,/m/02p0tk3,0
423127bc2588eaf1,verification,/m/01_bhs,1
423127bc2588eaf1,verification,/m/01ww8y,1
423127bc2588eaf1,verification,/m/02wbm,1
423127bc2588eaf1,verification,/m/052lwg6,0
4233a005419c90b1,verification,/m/09j2d,1
42343bc92b4c4ecf,verification,/m/01_bhs,1
42343bc92b4c4ecf,verification,/m/01ww8y,1
42343bc92b4c4ecf,verification,/m/02wbm,1
42356f993f501779,verification,/m/05s2s,1
4235f2515b4775da,verification,/m/012074,0
4237bb524085fe80,verification,/m/08dz3q,1
4238abc75dea93a2,verification,/m/05s2s,0
4238abc75dea93a2,verification,/m/04rky,1
4239fe4d4cb6d2b2,verification,/m/02wbm,1
4241736b450f70aa,verification,/m/04rky,0
4241736b450f70aa,verification,/m/05s2s,0
42490bb19c1c863b,verification,/m/09j2d,1
42498a88ba8df18e,verification,/m/02wbm,1
42498a88ba8df18e,verification,/m/05s2s,0
424c7b959f792bd7,verification,/m/04rky,1
424e586e378cac34,verification,/m/02p0tk3,1
424e586e378cac34,verification,/m/09j2d,1
42534b4316da4c49,verification,/m/09j2d,0
42551d75809e133d,verification,/m/09j2d,1
42568e33988a7aeb,verification,/m/04rky,1
4256ac009bf88432,verification,/m/04rky,1
425c56d1f98706dc,verification,/m/02p0tk3,0
425c56d1f98706dc,verification,/m/04rky,0
425eaf0825070fd0,verification,/m/04rky,0
4268153a00fc2dd8,verification,/m/04rky,0
4268153a00fc2dd8,verification,/m/08dz3q,0
426d61d0c02ff17a,verification,/m/04rky,0
426d61d0c02ff17a,verification,/m/05s2s,0
426ef0a291c7f843,verification,/m/05s2s,0
426ef0a291c7f843,verification,/m/05y5lj,1
4270a51737a2e665,verification,/m/05s2s,0
4275165720087495,verification,/m/04rky,1
42812b594dd0b85b,verification,/m/04rky,0
4285819d7ab87d7a,verification,/m/02p0tk3,1
4285819d7ab87d7a,verification,/m/09j2d,1
4287fb387a363c94,verification,/m/02p0tk3,1
4287fb387a363c94,verification,/m/09j2d,1
428831616598bfc4,verification,/m/04rky,0
4288701eb6e6628c,verification,/m/0463sg,0
4288701eb6e6628c,verification,/m/04rky,0
4288701eb6e6628c,verification,/m/09j2d,1
42894a81eca95732,verification,/m/02wbm,0
428f554f9f41aa4a,verification,/m/04rky,0
42912153cba51c7e,verification,/m/01ww8y,1
42912153cba51c7e,verification,/m/02wbm,1
42912153cba51c7e,verification,/m/052lwg6,1
429a17e931a48e84,verification,/m/02p0tk3,1
429a17e931a48e84,verification,/m/02wbm,0
429c048f06c26897,verification,/m/05s2s,0
429c048f06c26897,verification,/m/09j2d,1
429eee190350ebd0,verification,/m/014trl,0
429eee190350ebd0,verification,/m/02p0tk3,1
429fb2b96a5063ff,verification,/m/04rky,0
429fb2b96a5063ff,verification,/m/09j2d,1
42a6138a298b3d77,verification,/m/04rky,0
42ad9e474afa135c,verification,/m/05s2s,1
42b3608ca4ae7742,verification,/m/05s2s,1
42b5fd7897853139,verification,/m/09j2d,1
42b5fd7897853139,verification,/m/02vkqh8,1
42b5fd7897853139,verification,/m/0d4w1,1
42b8873bd82de4ca,verification,/m/0463sg,0
42b88b3797ac9e54,verification,/m/02wbm,1
42b88b3797ac9e54,verification,/m/052lwg6,1
42b991d9d908b5fc,verification,/m/02p0tk3,1
42b991d9d908b5fc,verification,/m/04rky,0
42bccedf2139ae0c,verification,/m/02wbm,0
42bccedf2139ae0c,verification,/m/05s2s,0
42c05e6f790f4ef6,verification,/m/05y5lj,0
42c05e6f790f4ef6,verification,/m/09j2d,1
42c10013cc1cb829,verification,/m/02wbm,1
42c36ba3ef87c91f,verification,/m/04rky,0
42c36ba3ef87c91f,verification,/m/09j2d,1
42cdf62be2cd206c,verification,/m/05s2s,1
42ce10063c404333,verification,/m/08dz3q,0
42d019f9b73d0af6,verification,/m/04rky,0
42d0df278df339cb,verification,/m/05s2s,0
42d23040a9ad20a2,verification,/m/05s2s,1
42d286ef6604904f,verification,/m/0463sg,1
42d9cb7af86dd16a,verification,/m/05s2s,1
42db00f3106896f6,verification,/m/04rky,1
42db00f3106896f6,verification,/m/05s2s,0
42dd8fedbc773992,verification,/m/05s2s,0
42e4beb48e664fec,verification,/m/05s2s,0
42e4beb48e664fec,verification,/m/02wbm,1
42e5f0ddfd8b3028,verification,/m/05s2s,1
42e67d4c284416c5,verification,/m/09j2d,0
42e799dd28aae778,verification,/m/05s2s,0
42e799dd28aae778,verification,/m/02wbm,0
42e963e9a3b35f45,verification,/m/05s2s,1
42ea653e481b8774,verification,/m/04rky,1
42ec371bce66a819,verification,/m/05y5lj,0
42f0f788afccb386,verification,/m/02p0tk3,1
42f0f788afccb386,verification,/m/09j2d,1
42f78ed144e9555a,verification,/m/02wbm,1
42fe7414ae2e84a1,verification,/m/05s2s,0
4301355eac25de79,verification,/m/05s2s,1
430597675ab4f46d,verification,/m/08dz3q,0
430631b637aa11b7,verification,/m/09j2d,1
430ccf0ea355d0f3,verification,/m/014trl,1
430ccf0ea355d0f3,verification,/m/02p0tk3,0
430ce86a285c65e7,verification,/m/05s2s,1
430d03f3c3b7e32c,verification,/m/02wbm,1
430d03f3c3b7e32c,verification,/m/052lwg6,1
430de492df5b4c5f,verification,/m/04rky,0
43159daed8081623,verification,/m/02wbm,1
43197f53dc624b26,verification,/m/02wbm,0
43197f53dc624b26,verification,/m/09j2d,0
431d4a5faec4eb19,verification,/m/0463sg,0
431e793f1cbd596a,verification,/m/04rky,1
4321d885ba8dc68d,verification,/m/02p0tk3,1
4321d885ba8dc68d,verification,/m/09j2d,1
4323eeeef70c09e1,verification,/m/07k1x,0
4323eeeef70c09e1,verification,/m/08dz3q,1
4324a0d324ef6a2a,verification,/m/02wbm,0
4324a0d324ef6a2a,verification,/m/05s2s,0
4326d686f74f768e,verification,/m/02p0tk3,1
43279ad5d74d5f67,verification,/m/09j2d,0
4327e67e4146ac42,verification,/m/02p0tk3,1
4327e67e4146ac42,verification,/m/09j2d,1
4327e67e4146ac42,verification,/m/02wbm,1
432a1f0c3228defb,verification,/m/02p0tk3,1
432a1f0c3228defb,verification,/m/05s2s,1
432a480329d3895d,verification,/m/09j2d,1
432addb8f0bcbfdd,verification,/m/02p0tk3,1
432addb8f0bcbfdd,verification,/m/09j2d,1
432addb8f0bcbfdd,verification,/m/04rky,1
432b418290eec733,verification,/m/0463sg,1
432b418290eec733,verification,/m/02p0tk3,0
433082b5bcee9634,verification,/m/05s2s,1
4331bd980589a50c,verification,/m/02p0tk3,1
4331bd980589a50c,verification,/m/0463sg,1
4331bd980589a50c,verification,/m/09j2d,1
43342c74accbab01,verification,/m/05s2s,1
43342c74accbab01,verification,/m/04rky,1
4335c08518179b66,verification,/m/02p0tk3,1
43399f2de348c295,verification,/m/02p0tk3,0
433d5b5fc6135bdd,verification,/m/02wbm,0
433d5b5fc6135bdd,verification,/m/05y5lj,1
433d92136d7b8b1f,verification,/m/01ww8y,1
433d92136d7b8b1f,verification,/m/01_bhs,1
433d92136d7b8b1f,verification,/m/02wbm,1
433de1ce059dc15a,verification,/m/02wbm,1
434166afed88f797,verification,/m/02p0tk3,1
4342bbf850748de9,verification,/m/09j2d,1
434a52f2db875a77,verification,/m/05s2s,0
434d92f2b4b9a47c,verification,/m/02p0tk3,0
434d92f2b4b9a47c,verification,/m/03hlz0c,1
434d92f2b4b9a47c,verification,/m/07k1x,0
435403de8dcf2f76,verification,/m/02p0tk3,1
435403de8dcf2f76,verification,/m/0463sg,1
435403de8dcf2f76,verification,/m/014trl,1
4354af969d59835e,verification,/m/04rky,0
4356919f749d5e14,verification,/m/04rky,0
435a3edf6cbab131,verification,/m/09j2d,1
4363bdd527ae258c,verification,/m/02p0tk3,1
4363bdd527ae258c,verification,/m/09j2d,1
4363bdd527ae258c,verification,/m/04rky,1
4363fb9fe61a1676,verification,/m/05s2s,0
4363fb9fe61a1676,verification,/m/01ww8y,1
4363fb9fe61a1676,verification,/m/02wbm,1
43659016287c005d,verification,/m/04rky,0
43659016287c005d,verification,/m/0m53l,1
4366ca7a8ccadbc3,verification,/m/02wbm,0
4366ca7a8ccadbc3,verification,/m/05s2s,1
4369e2d3fd660fbb,verification,/m/0268lbt,1
436aa83d72dbd87b,verification,/m/04rky,1
436af9cd67e606b4,verification,/m/02p0tk3,0
436af9cd67e606b4,verification,/m/04rky,0
436af9cd67e606b4,verification,/m/09j2d,0
436af9cd67e606b4,verification,/m/02wbm,1
436d9265a1138325,verification,/m/04rky,0
436d9265a1138325,verification,/m/05s2s,0
43732fc96c52bcf3,verification,/m/04rky,0
43785e64953b073e,verification,/m/04rky,0
437b7d65a7d34e09,verification,/m/02p0tk3,1
437b7d65a7d34e09,verification,/m/04rky,1
437b7d65a7d34e09,verification,/m/09j2d,1
437c6697e0af46b6,verification,/m/05y5lj,1
437c6697e0af46b6,verification,/m/09j2d,1
437e04063005d58b,verification,/m/0463sg,1
437e04063005d58b,verification,/m/04rky,1
437e04063005d58b,verification,/m/09j2d,1
438118dbd16f942f,verification,/m/04rky,1
438233e194a66329,verification,/m/0463sg,1
438233e194a66329,verification,/m/09j2d,1
4383687449b49cb3,verification,/m/09j2d,1
4389c1833d5354d9,verification,/m/02p0tk3,1
4389c1833d5354d9,verification,/m/04rky,1
4389c1833d5354d9,verification,/m/09j2d,1
438cb4403beb04ec,verification,/m/01ww8y,0
438cb4403beb04ec,verification,/m/02wbm,0
438cb4403beb04ec,verification,/m/04rky,0
438f461a5f6d8e7e,verification,/m/02p0tk3,1
438f461a5f6d8e7e,verification,/m/04rky,0
438f461a5f6d8e7e,verification,/m/08dz3q,1
438f461a5f6d8e7e,verification,/m/09j2d,1
43924bc6f041fe36,verification,/m/02p0tk3,1
43924bc6f041fe36,verification,/m/09j2d,1
43937ce492369f49,verification,/m/04rky,1
439620894420a325,verification,/m/05s2s,0
4396677c7efa8ba4,verification,/m/05s2s,0
4396677c7efa8ba4,verification,/m/02wbm,1
4397d46eb4a7004a,verification,/m/04rky,0
4399464c924864ce,verification,/m/05s2s,1
439b8db83a2d50c6,verification,/m/05y5lj,0
439ce2ba8d863fb9,verification,/m/05y5lj,0
43a215655bc3ddfc,verification,/m/09j2d,1
43ab0792528bbe76,verification,/m/02p0tk3,1
43ab0792528bbe76,verification,/m/04rky,0
43ab0792528bbe76,verification,/m/09j2d,0
43abbe76d88e72f9,verification,/m/05y5lj,1
43ae9b76fd13048c,verification,/m/02p0tk3,1
43ae9b76fd13048c,verification,/m/01ww8y,0
43ae9b76fd13048c,verification,/m/0284d,1
43ae9b76fd13048c,verification,/m/02wbm,1
43af5611777d4f1c,verification,/m/02wbm,1
43af5611777d4f1c,verification,/m/05s2s,0
43af84b180c6c257,verification,/m/05s2s,0
43af84b180c6c257,verification,/m/02wbm,1
43b12276db9a88ea,verification,/m/04rky,0
43b12276db9a88ea,verification,/m/09j2d,1
43b1476e233ce09f,verification,/m/04rky,1
43b63b93b08622f8,verification,/m/02p0tk3,0
43b63b93b08622f8,verification,/m/04rky,1
43b91aa35019ffb6,verification,/m/04rky,1
43bc93746202199e,verification,/m/01ww8y,1
43bc93746202199e,verification,/m/0284d,1
43bc93746202199e,verification,/m/02wbm,1
43bc93746202199e,verification,/m/052lwg6,1
43bf7cdb55e15b1e,verification,/m/05s2s,0
43bf98435aa1e32f,verification,/m/02p0tk3,1
43bf98435aa1e32f,verification,/m/09j2d,1
43c041edb0365049,verification,/m/02wbm,0
43c19287631911c6,verification,/m/02p0tk3,1
43c19287631911c6,verification,/m/04rky,1
43c19287631911c6,verification,/m/09j2d,1
43c315616b0e476f,verification,/m/05s2s,0
43c5a0c05ef7a66b,verification,/m/04rky,1
43c62adb8be490d6,verification,/m/0284d,1
43c62adb8be490d6,verification,/m/02wbm,1
43c9c29b7ca7c9e8,verification,/m/02p0tk3,1
43c9c29b7ca7c9e8,verification,/m/04rky,1
43c9c29b7ca7c9e8,verification,/m/09j2d,1
43cde7305147ab18,verification,/m/05s2s,0
43d08034bd9b0f2b,verification,/m/04rky,0
43d08034bd9b0f2b,verification,/m/02wbm,0
43d08034bd9b0f2b,verification,/m/05s2s,1
43d0a572b0768443,verification,/m/02p0tk3,1
43d53e5022c49281,verification,/m/02p0tk3,1
43d53e5022c49281,verification,/m/09j2d,1
43e73b5a9b538b2c,verification,/m/02wbm,1
43ec4aa29ee2b16a,verification,/m/02p0tk3,1
43ec4aa29ee2b16a,verification,/m/04rky,0
43ec4aa29ee2b16a,verification,/m/09j2d,1
43ed3ae7ac6b9557,verification,/m/04rky,0
43f3d79caf46169c,verification,/m/052lwg6,1
43f3d79caf46169c,verification,/m/01_bhs,1
43f3d79caf46169c,verification,/m/02wbm,1
43f40fc7e859d209,verification,/m/02wbm,0
43f40fc7e859d209,verification,/m/05s2s,0
43f599091c376a0c,verification,/m/05s2s,1
43f933000db80118,verification,/m/04rky,1
43fe46a907dcd502,verification,/m/04rky,1
43ffc4b4b9fb51a3,verification,/m/04rky,1
4400fa498d831e4b,verification,/m/04rky,0
4401e5416f94e9ce,verification,/m/05y5lj,1
4408714705288ba1,verification,/m/09j2d,1
440ba44a22bb2324,verification,/m/02p0tk3,0
440dac7fc6029a32,verification,/m/04rky,1
44130fbc821c1a4d,verification,/m/07k1x,0
4413efde14826492,verification,/m/05s2s,1
4417b801bc797378,verification,/m/0284d,0
4417b801bc797378,verification,/m/02wbm,1
441bc8c4ae570f81,verification,/m/08dz3q,1
441cfb4d765af90c,verification,/m/01_bhs,0
441cfb4d765af90c,verification,/m/02p0tk3,0
441cfb4d765af90c,verification,/m/05s2s,1
4420025f6d6ab706,verification,/m/05y5lj,0
44204f57c944005b,verification,/m/05s2s,1
44221f31a243f493,verification,/m/04rky,1
44285f0e61a1a234,verification,/m/02wbm,1
44292d80a7358dfa,verification,/m/01_bhs,1
44292d80a7358dfa,verification,/m/01ww8y,1
44292d80a7358dfa,verification,/m/02wbm,1
442ed5b801e871f9,verification,/m/014trl,1
443000bd95b24e19,verification,/m/05s2s,1
4433cab156e1949a,verification,/m/04rky,1
4434db44b6d3a4a2,verification,/m/04rky,1
4436d0c764a799d6,verification,/m/02p0tk3,0
4436d0c764a799d6,verification,/m/02wbm,0
4436d0c764a799d6,verification,/m/04rky,0
4436d0c764a799d6,verification,/m/05y5lj,1
44394f51cded34a7,verification,/m/05s2s,0
44394f51cded34a7,verification,/m/05y5lj,1
444183da0584478c,verification,/m/02p0tk3,1
444183da0584478c,verification,/m/09j2d,1
4445677443b3aa6f,verification,/m/02p0tk3,1
4445677443b3aa6f,verification,/m/09j2d,1
4445ff9afaeb54fe,verification,/m/02p0tk3,1
4445ff9afaeb54fe,verification,/m/04rky,0
4445ff9afaeb54fe,verification,/m/05y5lj,1
4445ff9afaeb54fe,verification,/m/09j2d,1
4448b6f8229e1a08,verification,/m/04rky,0
4448b6f8229e1a08,verification,/m/05s2s,1
4449d4d66cd58e9f,verification,/m/02p0tk3,1
4449d4d66cd58e9f,verification,/m/04rky,0
44515e328e4d619d,verification,/m/03hlz0c,1
44525445d18bc4e9,verification,/m/02p0tk3,1
44525445d18bc4e9,verification,/m/04rky,1
44525445d18bc4e9,verification,/m/09j2d,1
44525445d18bc4e9,verification,/m/02wbm,1
44567aec2aaf9009,verification,/m/05s2s,1
4457e2f6152a5fa9,verification,/m/02p0tk3,1
4457e2f6152a5fa9,verification,/m/04rky,1
4457e2f6152a5fa9,verification,/m/09j2d,1
445a97c7695962b8,verification,/m/02wbm,1
445a9b67b95a880c,verification,/m/04rky,0
445a9b67b95a880c,verification,/m/05s2s,1
445c985ee7047c58,verification,/m/02wbm,1
445d1b1b014d96c5,verification,/m/02p0tk3,1
445d1b1b014d96c5,verification,/m/04rky,1
445d1b1b014d96c5,verification,/m/09j2d,0
445d8423295e2f1a,verification,/m/02p0tk3,0
445d8423295e2f1a,verification,/m/04rky,0
445d8423295e2f1a,verification,/m/09j2d,0
445df3de9bb62f51,verification,/m/02p0tk3,1
445df3de9bb62f51,verification,/m/09j2d,1
446755781b19bcbb,verification,/m/04rky,0
446755781b19bcbb,verification,/m/05s2s,1
446755781b19bcbb,verification,/m/02wbm,0
4468a07bd913bf07,verification,/m/04rky,1
446924d9efea3ada,verification,/m/04rky,1
446d0255587e7fce,verification,/m/02p0tk3,1
446d0255587e7fce,verification,/m/04rky,1
446d0255587e7fce,verification,/m/09j2d,1
446e6e5e4bb59564,verification,/m/0284d,0
44718b76bdbce255,verification,/m/01nkt,1
44718b76bdbce255,verification,/m/0284d,1
44718b76bdbce255,verification,/m/02wbm,1
44718b76bdbce255,verification,/m/052lwg6,0
44737cbb05c011be,verification,/m/02p0tk3,1
44737cbb05c011be,verification,/m/04rky,1
44737cbb05c011be,verification,/m/09j2d,1
4473a57527bce035,verification,/m/02p0tk3,1
4473a57527bce035,verification,/m/09j2d,1
4473b413d7186590,verification,/m/04rky,1
4477e5524929cd2a,verification,/m/01ww8y,1
4477e5524929cd2a,crowdsource-verification,/m/02wbm,1
4477e5524929cd2a,verification,/m/052lwg6,1
4479ce731585fb74,verification,/m/09j2d,0
447a3db76e3b25aa,verification,/m/05s2s,1
447a3db76e3b25aa,verification,/m/09j2d,1
447d89d18be46495,verification,/m/04rky,1
448064e9817d169d,verification,/m/02wbm,0
448064e9817d169d,verification,/m/09j2d,0
448623e2387b0341,verification,/m/08dz3q,1
448623e2387b0341,verification,/m/07k1x,1
4486243570118b0a,verification,/m/04rky,1
448a11c4a72c2dda,verification,/m/0463sg,1
448a11c4a72c2dda,verification,/m/09j2d,1
448d1a5d402ddaf3,verification,/m/02p0tk3,0
448d7b8fa6bb9bf4,verification,/m/04rky,0
448d7b8fa6bb9bf4,verification,/m/05s2s,0
448d7b8fa6bb9bf4,verification,/m/09j2d,1
448e920e6e847f04,verification,/m/04rky,0
448e920e6e847f04,verification,/m/04cp_,0
448ffa8a9ad26774,verification,/m/05s2s,1
449126545a08f582,verification,/m/09j2d,0
4495749523ee5325,verification,/m/04rky,1
4495749523ee5325,verification,/m/05s2s,1
4496aa56a8621efd,verification,/m/04rky,1
4499f0a7ccea3a55,verification,/m/04rky,1
4499f0a7ccea3a55,verification,/m/09j2d,1
449af72226aad073,verification,/m/03hlz0c,1
449af72226aad073,verification,/m/05y5lj,0
44a1c33f790c5687,verification,/m/01_bhs,0
44a1c33f790c5687,verification,/m/02p0tk3,1
44a2d127502dfc10,verification,/m/02p0tk3,1
44a2d127502dfc10,verification,/m/05s2s,1
44ab4f2a0a76c29c,verification,/m/0463sg,0
44ad0088aac4f7a0,verification,/m/04rky,1
44ad0088aac4f7a0,verification,/m/09j2d,1
44af6b49c46b5665,verification,/m/04rky,1
44b0e31a93de2536,verification,/m/04rky,1
44b2830387bfa1c0,verification,/m/04rky,1
44b2929b60fb0706,verification,/m/05y5lj,0
44b31ca77b106556,verification,/m/05s2s,1
44b466b72abe641b,verification,/m/03hlz0c,1
44b466b72abe641b,verification,/m/07k1x,0
44b466b72abe641b,verification,/m/08p92x,1
44b466b72abe641b,verification,/m/0284d,1
44b466b72abe641b,verification,/m/02wbm,1
44b466b72abe641b,verification,/m/04zpv,0
44be860d4b71e13c,verification,/m/05s2s,1
44c1659c072d1ac6,verification,/m/04rky,0
44c70f423305ccde,verification,/m/02p0tk3,1
44c70f423305ccde,verification,/m/0463sg,1
44c70f423305ccde,verification,/m/09j2d,1
44c7dbd45fdcbde4,verification,/m/04rky,1
44cac7b1237e31da,verification,/m/0463sg,0
44cac7b1237e31da,verification,/m/09j2d,1
44ce62f3b350506f,verification,/m/05y5lj,1
44ce62f3b350506f,verification,/m/09j2d,1
44ce9809d5b05e4e,verification,/m/05s2s,1
44d1101808426fc7,verification,/m/02wbm,0
44d24216af55ed2d,verification,/m/05s2s,1
44d26e7496731b39,verification,/m/02p0tk3,1
44d4518d02dc1eac,verification,/m/04rky,1
44d58486604ad2b8,verification,/m/05s2s,0
44d58486604ad2b8,verification,/m/02wbm,1
44d58486604ad2b8,verification,/m/052lwg6,1
44d7f6e58f18f75d,verification,/m/04rky,0
44d7f6e58f18f75d,verification,/m/012074,0
44d82ad097552471,verification,/m/05s2s,0
44d82ad097552471,crowdsource-verification,/m/02wbm,1
44dba1c853605435,verification,/m/05s2s,1
44e011f4fc4b1384,verification,/m/05s2s,1
44e011f4fc4b1384,verification,/m/09j2d,1
44e39caefdeb8aa3,verification,/m/09j2d,1
44e67cbe7f944ddb,verification,/m/04rky,1
44e6ff6555a759f3,verification,/m/02p0tk3,0
44e6ff6555a759f3,verification,/m/04rky,0
44e6ff6555a759f3,verification,/m/09j2d,0
44e8f5d1b5e9feee,verification,/m/02p0tk3,1
44e8f5d1b5e9feee,verification,/m/04rky,1
44e8f5d1b5e9feee,verification,/m/09j2d,1
44e9973a38fbf087,verification,/m/08dz3q,1
44ea22dbe48d87e7,verification,/m/05s2s,0
44f0cc6e31de402b,verification,/m/04rky,0
44f0cc6e31de402b,verification,/m/06l9r,1
44f6da86951211ce,verification,/m/04rky,1
44f8032225b80ee5,verification,/m/02p0tk3,1
44f8032225b80ee5,verification,/m/09j2d,1
44f9ecd5c0546901,verification,/m/0284d,1
44f9ecd5c0546901,verification,/m/02wbm,1
44f9ecd5c0546901,verification,/m/052lwg6,1
44fa1cdb98c05e3e,verification,/m/0hnyx,0
44fa1cdb98c05e3e,crowdsource-verification,/m/01_bhs,1
44fa1cdb98c05e3e,verification,/m/02wbm,1
44fa1cdb98c05e3e,verification,/m/052lwg6,1
45006e5d5a751199,crowdsource-verification,/m/02wbm,1
45006e5d5a751199,verification,/m/05s2s,0
4501c00774e8d3d0,verification,/m/02wbm,1
450360d4f08b9f53,verification,/m/02p0tk3,0
450360d4f08b9f53,verification,/m/05s2s,0
450360d4f08b9f53,verification,/m/04rky,1
4504f990b3609149,verification,/m/05y5lj,1
4504f990b3609149,verification,/m/09j2d,1
4505d266f960fbe8,verification,/m/074d1,0
450b0c9127a4bbf4,verification,/m/02p0tk3,1
450b0c9127a4bbf4,verification,/m/05y5lj,1
450d4ffc19548f56,verification,/m/08dz3q,0
450ec03ca23c48ee,verification,/m/02p0tk3,1
450ec03ca23c48ee,verification,/m/09j2d,1
45103743664fb9ea,verification,/m/02p0tk3,1
45103743664fb9ea,verification,/m/05y5lj,0
45107de74ea61e50,crowdsource-verification,/m/01_bhs,1
45107de74ea61e50,verification,/m/02wbm,1
45121edb4d4720bc,verification,/m/07k1x,0
45156879c5dac37d,verification,/m/01xgg_,1
4515826a045bb093,verification,/m/05s2s,1
45173e31e775b2ff,verification,/m/05s2s,1
4518dbe8e1a60a44,verification,/m/02p0tk3,0
4518dbe8e1a60a44,verification,/m/0463sg,0
45196f882bcba075,verification,/m/05s2s,1
451a41ac505e0e91,verification,/m/012xff,1
451a41ac505e0e91,verification,/m/07k1x,0
451e7ba901ad661d,verification,/m/01ww8y,1
451e7ba901ad661d,verification,/m/02wbm,1
451e7ba901ad661d,verification,/m/052lwg6,1
4521277afe8d05a2,verification,/m/02wbm,0
45244c5f24b9aa9b,verification,/m/02p0tk3,1
45244c5f24b9aa9b,verification,/m/09j2d,1
45249e5e7353d576,verification,/m/04rky,0
45249e5e7353d576,verification,/m/05s2s,1
4524f2a5a22c7e25,verification,/m/04rky,0
4524f2a5a22c7e25,verification,/m/09j2d,0
